chr start end name
chr1 92947800 92952624 tss_825
chr1 93248996 93251396 tss_826
chr1 93297024 93299794 tss_827
chr1 93425596 93428197 tss_828
chr1 93543996 93547600 tss_829
chr1 93643396 93647214 tss_830
chr1 93810589 93815596 tss_831
chr1 93912624 93915224 tss_832
chr1 94057624 94060024 tss_833
chr1 94144789 94148194 tss_834
chr1 94239389 94240989 tss_835
chr1 94310997 94314000 tss_836
chr1 94343789 94345424 tss_837
chr1 94371589 94375996 tss_838
chr1 94700193 94703794 tss_839
chr1 94710193 94713624 tss_840
chr1 94882808 94886024 tss_841
chr1 95003789 95008994 tss_842
chr1 95285389 95287224 tss_843
chr1 95389389 95394597 tss_844
chr1 95537593 95539208 tss_845
chr1 95582208 95584008 tss_846
chr1 95698424 95700600 tss_847
chr1 97186596 97189000 tss_848
chr1 98384589 98387600 tss_849
chr1 98510396 98512208 tss_850
chr1 98514189 98515196 tss_851
chr1 98519193 98520793 tss_852
chr1 98675589 98677393 tss_853
chr1 99126593 99128789 tss_854
chr1 99729997 99730597 tss_855
chr1 100111193 100114793 tss_856
chr1 100229996 100232416 tss_857
chr1 100315000 100316796 tss_858
chr1 100434796 100436999 tss_859
chr1 100502394 100505596 tss_860
chr1 100596996 100599624 tss_861
chr1 100714396 100715816 tss_862
chr1 100730989 100732824 tss_863
chr1 100816589 100819597 tss_864
chr1 101184996 101186596 tss_865
chr1 101359396 101362994 tss_866
chr1 101490400 101492996 tss_867
chr1 101700793 101707193 tss_868
chr1 103125996 103126396 tss_869
chr1 103573197 103574589 tss_870
chr1 104067627 104069450 tss_871
chr1 104104395 104104795 tss_872
chr1 107598827 107601238 tss_873
chr1 107682434 107683855 tss_874
chr1 108227841 108231410 tss_875
chr1 108505227 108508655 tss_876
chr1 108741442 108744031 tss_877
chr1 109101838 109104831 tss_878
chr1 109202827 109204827 tss_879
chr1 109233838 109237250 tss_880
chr1 109288831 109290595 tss_881
chr1 109418995 109422241 tss_882
chr1 109504831 109506838 tss_883
chr1 109583041 109585172 tss_884
chr1 109617772 109619242 tss_885
chr1 109631972 109635041 tss_886
chr1 109642172 109644638 tss_887
chr1 109655238 109655638 tss_888
chr1 109739831 109740242 tss_889
chr1 109756038 109758250 tss_890
chr1 109792038 109792638 tss_891
chr1 109806041 109806450 tss_892
chr1 109824572 109826838 tss_893
chr1 109934772 109936238 tss_894
chr1 109938636 109941572 tss_895
chr1 109967431 109970238 tss_896
chr1 110009036 110009636 tss_897
chr1 110025627 110027627 tss_898
chr1 110036372 110037627 tss_899
chr1 110052038 110052638 tss_900
chr1 110088838 110092250 tss_901
chr1 110161572 110164638 tss_902
chr1 110198172 110199241 tss_903
chr1 110230041 110231041 tss_904
chr1 110282231 110283572 tss_905
chr1 110305972 110306972 tss_906
chr1 110452772 110456392 tss_907
chr1 110526972 110528838 tss_908
chr1 110546010 110547410 tss_909
chr1 110576438 110578441 tss_910
chr1 110626995 110627595 tss_911
chr1 110752195 110754238 tss_912
chr1 110879838 110885038 tss_913
chr1 110932410 110933838 tss_914
chr1 110949172 110951041 tss_915
chr1 111214995 111217427 tss_916
chr1 111217455 111217855 tss_917
chr1 111413841 111418641 tss_918
chr1 111504438 111507572 tss_919
chr1 111680841 111685441 tss_920
chr1 111738841 111744641 tss_921
chr1 111745641 111747241 tss_922
chr1 111772041 111774427 tss_923
chr1 111888627 111889572 tss_924
chr1 111990772 111993241 tss_925
chr1 112016395 112018395 tss_926
chr1 112161827 112164441 tss_927
chr1 112280034 112283434 tss_928
chr1 112297427 112299450 tss_929
chr1 112938172 112941042 tss_930
chr1 113051238 113051638 tss_931
chr1 113160427 113165441 tss_932
chr1 113216592 113218638 tss_933
chr1 113247050 113250631 tss_934
chr1 113257041 113259050 tss_935
chr1 113391842 113393042 tss_936
chr1 113496238 113501041 tss_937
chr1 113615038 113617035 tss_938
chr1 113931210 113934972 tss_939
chr1 114300038 114302842 tss_940
chr1 114352438 114355651 tss_941
chr1 114412441 114414441 tss_942
chr1 114446041 114448827 tss_943
chr1 114470572 114474395 tss_944
chr1 114521572 114523192 tss_945
chr1 114694855 114695855 tss_946
chr1 115051972 115055038 tss_947
chr1 115123427 115125031 tss_948
chr1 115211041 115214041 tss_949
chr1 115258241 115259851 tss_950
chr1 115297836 115301238 tss_951
chr1 115322372 115323838 tss_952
chr1 115632038 115632855 tss_953
chr1 115641395 115642627 tss_954
chr1 115879992 115881055 tss_955
chr1 116184038 116186050 tss_956
chr1 116309236 116311636 tss_957
chr1 116381255 116382255 tss_958
chr1 116518231 116521241 tss_959
chr1 116710855 116711438 tss_960
chr1 116915195 116921441 tss_961
chr1 116960172 116961838 tss_962
chr1 117109841 117114438 tss_963
chr1 117209041 117210638 tss_964
chr1 117451841 117455241 tss_965
chr1 117601038 117604241 tss_966
chr1 117663631 117665055 tss_967
chr1 117908635 117913238 tss_968
chr1 118147834 118151227 tss_969
chr1 118471172 118473641 tss_970
chr1 118727638 118728455 tss_971
chr1 119524792 119532438 tss_972
chr1 119682038 119684438 tss_973
chr1 119869772 119870772 tss_974
chr1 120189035 120191634 tss_975
chr1 120254210 120256827 tss_976
chr1 120610238 120613050 tss_977
chr1 120835172 120838838 tss_978
chr1 120904038 120906438 tss_979
chr1 121260295 121261695 tss_980
chr1 142618434 142620034 tss_981
chr1 143466561 143468161 tss_982
chr1 143736725 143746725 tss_983
chr1 143912602 143918202 tss_984
chr1 144517916 144524516 tss_985
chr1 144533202 144534602 tss_986
chr1 144593202 144595202 tss_987
chr1 144927195 144933324 tss_988
chr1 144991524 144996324 tss_989
chr1 145038124 145040524 tss_990
chr1 145074924 145076324 tss_991
chr1 145096124 145098395 tss_992
chr1 145138595 145140524 tss_993
chr1 145208324 145211995 tss_994
chr1 145381924 145383924 tss_995
chr1 145395195 145400324 tss_996
chr1 145412924 145413924 tss_997
chr1 145437324 145442924 tss_998
chr1 145469724 145471324 tss_999
chr1 145472524 145473195 tss_1000
chr1 145473199 145474999 tss_1001
chr1 145476599 145479124 tss_1002
chr1 145506599 145508799 tss_1003
chr1 145515124 145517324 tss_1004
chr1 145524924 145525324 tss_1005
chr1 145562395 145563195 tss_1006
chr1 145574924 145576799 tss_1007
chr1 145588724 145589924 tss_1008
chr1 145610124 145613524 tss_1009
chr1 145726524 145728124 tss_1010
chr1 145825724 145827795 tss_1011
chr1 146372882 146375282 tss_1012
chr1 146555724 146556924 tss_1013
chr1 146641324 146645724 tss_1014
chr1 146695124 146697524 tss_1015
chr1 146713682 146716124 tss_1016
chr1 147012482 147014324 tss_1017
chr1 147070724 147072724 tss_1018
chr1 147141324 147143324 tss_1019
chr1 147399682 147401724 tss_1020
chr1 147718275 147719275 tss_1021
chr1 147735324 147737724 tss_1022
chr1 147751724 147757875 tss_1023
chr1 147770675 147776324 tss_1024
chr1 147789924 147791124 tss_1025
chr1 147805724 147807724 tss_1026
chr1 147825724 147826124 tss_1027
chr1 147978675 147994924 tss_1028
chr1 148000075 148001124 tss_1029
chr1 148176038 148177438 tss_1030
chr1 148240038 148242638 tss_1031
chr1 148244838 148248438 tss_1032
chr1 148555558 148557558 tss_1033
chr1 148602958 148607158 tss_1034
chr1 148759686 148760686 tss_1035
chr1 148765486 148768086 tss_1036
chr1 148927856 148931656 tss_1037
chr1 149222523 149225323 tss_1038
chr1 149230421 149231421 tss_1039
chr1 149398364 149400764 tss_1040
chr1 149576353 149576953 tss_1041
chr1 149782188 149785588 tss_1042
chr1 149791871 149816071 tss_1043
chr1 149820271 149844271 tss_1044
chr1 149855671 149860871 tss_1045
chr1 149870871 149871871 tss_1046
chr1 149888471 149889471 tss_1047
chr1 149898671 149900471 tss_1048
chr1 149902271 149903471 tss_1049
chr1 149907871 149909871 tss_1050
chr1 149980802 149983402 tss_1051
chr1 150038602 150040802 tss_1052
chr1 150121182 150124782 tss_1053
chr1 150205782 150209182 tss_1054
chr1 150228812 150230812 tss_1055
chr1 150240212 150242212 tss_1056
chr1 150245212 150245812 tss_1057
chr1 150253612 150255412 tss_1058
chr1 150265812 150267012 tss_1059
chr1 150293212 150295012 tss_1060
chr1 150335612 150339612 tss_1061
chr1 150459493 150460693 tss_1062
chr1 150480493 150481293 tss_1063
chr1 150487493 150489426 tss_1064
chr1 150521026 150523826 tss_1065
chr1 150533426 150536026 tss_1066
chr1 150547026 150553026 tss_1067
chr1 150600626 150603426 tss_1068
chr1 150668212 150670412 tss_1069
chr1 150736212 150738612 tss_1070
chr1 150779051 150781051 tss_1071
chr1 150847851 150850051 tss_1072
chr1 150898251 150899651 tss_1073
chr1 150943745 150950145 tss_1074
chr1 150954345 150955345 tss_1075
chr1 150977945 150982345 tss_1076
chr1 151019745 151021345 tss_1077
chr1 151030145 151034745 tss_1078
chr1 151042294 151044294 tss_1079
chr1 151103494 151104094 tss_1080
chr1 151118294 151120094 tss_1081
chr1 151129094 151130694 tss_1082
chr1 151137294 151139494 tss_1083
chr1 151161494 151163094 tss_1084
chr1 151166894 151173494 tss_1085
chr1 151226499 151228299 tss_1086
chr1 151253499 151256299 tss_1087
chr1 151298499 151301299 tss_1088
chr1 151318161 151320561 tss_1089
chr1 151371361 151372961 tss_1090
chr1 151429561 151432161 tss_1091
chr1 151483081 151484681 tss_1092
chr1 151512081 151515681 tss_1093
chr1 151583881 151585881 tss_1094
chr1 151689260 151689660 tss_1095
chr1 151693660 151694060 tss_1096
chr1 151700660 151701060 tss_1097
chr1 151735098 151736898 tss_1098
chr1 151762298 151764098 tss_1099
chr1 151798098 151798498 tss_1100
chr1 151803098 151804498 tss_1101
chr1 151811898 151812898 tss_1102
chr1 151881197 151882797 tss_1103
chr1 151961197 151967597 tss_1104
chr1 152006357 152009957 tss_1105
chr1 152161179 152162379 tss_1106
chr1 153330110 153332710 tss_1107
chr1 153362110 153363710 tss_1108
chr1 153505199 153509199 tss_1109
chr1 153516599 153519399 tss_1110
chr1 153535799 153539199 tss_1111
chr1 153580199 153586199 tss_1112
chr1 153586599 153588799 tss_1113
chr1 153598759 153603359 tss_1114
chr1 153605759 153607959 tss_1115
chr1 153630759 153632159 tss_1116
chr1 153642159 153644959 tss_1117
chr1 153650359 153651759 tss_1118
chr1 153699759 153701959 tss_1119
chr1 153747591 153748991 tss_1120
chr1 153893096 153896696 tss_1121
chr1 153917096 153919496 tss_1122
chr1 153928696 153931496 tss_1123
chr1 153934296 153937496 tss_1124
chr1 153938696 153941296 tss_1125
chr1 153948696 153951496 tss_1126
chr1 153957696 153959896 tss_1127
chr1 153962896 153964696 tss_1128
chr1 154153929 154156329 tss_1129
chr1 154191329 154194929 tss_1130
chr1 154244458 154246058 tss_1131
chr1 154297058 154299458 tss_1132
chr1 154300658 154301258 tss_1133
chr1 154377263 154381063 tss_1134
chr1 154472263 154475063 tss_1135
chr1 154529145 154532145 tss_1136
chr1 154540145 154540545 tss_1137
chr1 154579145 154581945 tss_1138
chr1 154599145 154600945 tss_1139
chr1 154732905 154733305 tss_1140
chr1 154830344 154832344 tss_1141
chr1 154842544 154842944 tss_1142
chr1 154908262 154910662 tss_1143
chr1 154933062 154935262 tss_1144
chr1 154941462 154944062 tss_1145
chr1 154944662 154949462 tss_1146
chr1 154954862 154957062 tss_1147
chr1 154971462 154977462 tss_1148
chr1 155022860 155025460 tss_1149
chr1 155035060 155035460 tss_1150
chr1 155036060 155037060 tss_1151
chr1 155043460 155043860 tss_1152
chr1 155051060 155051460 tss_1153
chr1 155057260 155058860 tss_1154
chr1 155096860 155104060 tss_1155
chr1 155107460 155109660 tss_1156
chr1 155112060 155113260 tss_1157
chr1 155144739 155147339 tss_1158
chr1 155162739 155166739 tss_1159
chr1 155177139 155179939 tss_1160
chr1 155195939 155198139 tss_1161
chr1 155210339 155211139 tss_1162
chr1 155213139 155215139 tss_1163
chr1 155220339 155220739 tss_1164
chr1 155224139 155225739 tss_1165
chr1 155231139 155232539 tss_1166
chr1 155242139 155244339 tss_1167
chr1 155246939 155248139 tss_1168
chr1 155270300 155271900 tss_1169
chr1 155277900 155280100 tss_1170
chr1 155290700 155291100 tss_1171
chr1 155292500 155295500 tss_1172
chr1 155531071 155534671 tss_1173
chr1 155579271 155581071 tss_1174
chr1 155617871 155618671 tss_1175
chr1 155657082 155660282 tss_1176
chr1 155714682 155716482 tss_1177
chr1 155826178 155830978 tss_1178
chr1 155879778 155881378 tss_1179
chr1 155902960 155904960 tss_1180
chr1 155944560 155950960 tss_1181
chr1 155971160 155972360 tss_1182
chr1 155989760 155991160 tss_1183
chr1 156022428 156025628 tss_1184
chr1 156030628 156031628 tss_1185
chr1 156050428 156053428 tss_1186
chr1 156075428 156077028 tss_1187
chr1 156083828 156093628 tss_1188
chr1 156095828 156097028 tss_1189
chr1 156162784 156164584 tss_1190
chr1 156182184 156184184 tss_1191
chr1 156251384 156253584 tss_1192
chr1 156260784 156261984 tss_1193
chr1 156306828 156309428 tss_1194
chr1 156336828 156339828 tss_1195
chr1 156389828 156390828 tss_1196
chr1 156391228 156391628 tss_1197
chr1 156426161 156427761 tss_1198
chr1 156459361 156460361 tss_1199
chr1 156467961 156471761 tss_1200
chr1 156540983 156542583 tss_1201
chr1 156551583 156552983 tss_1202
chr1 156560983 156562383 tss_1203
chr1 156570183 156572183 tss_1204
chr1 156594183 156594583 tss_1205
chr1 156595383 156595783 tss_1206
chr1 156629383 156631783 tss_1207
chr1 156643496 156648096 tss_1208
chr1 156674896 156676896 tss_1209
chr1 156695096 156699496 tss_1210
chr1 156709896 156711696 tss_1211
chr1 156716096 156722896 tss_1212
chr1 156735896 156739296 tss_1213
chr1 156783100 156784100 tss_1214
chr1 156830100 156830500 tss_1215
chr1 156861900 156862500 tss_1216
chr1 156863500 156865100 tss_1217
chr1 156890196 156890596 tss_1218
chr1 156933196 156933596 tss_1219
chr1 157014785 157016585 tss_1220
chr1 157106585 157109185 tss_1221
chr1 157962767 157965367 tss_1222
chr1 158083125 158083725 tss_1223
chr1 158150383 158151783 tss_1224
chr1 158297941 158303541 tss_1225
chr1 158323541 158325341 tss_1226
chr1 158654425 158656625 tss_1227
chr1 158800392 158805192 tss_1228
chr1 158968639 158970839 tss_1229
chr1 158978839 158984839 tss_1230
chr1 159045839 159047521 tss_1231
chr1 159750268 159751668 tss_1232
chr1 159823668 159825268 tss_1233
chr1 159891709 159895909 tss_1234
chr1 159914309 159916109 tss_1235
chr1 159930509 159932709 tss_1236
chr1 160000661 160002661 tss_1237
chr1 160039861 160040861 tss_1238
chr1 160067461 160068461 tss_1239
chr1 160068861 160069461 tss_1240
chr1 160085461 160086861 tss_1241
chr1 160094526 160094926 tss_1242
chr1 160174926 160176926 tss_1243
chr1 160230903 160233303 tss_1244
chr1 160253703 160255303 tss_1245
chr1 160311703 160314103 tss_1246
chr1 160369794 160371394 tss_1247
chr1 160612919 160617519 tss_1248
chr1 160676155 160682355 tss_1249
chr1 160708755 160712355 tss_1250
chr1 160765755 160766155 tss_1251
chr1 160831907 160832507 tss_1252
chr1 160988776 160991976 tss_1253
chr1 161008163 161008963 tss_1254
chr1 161014163 161016563 tss_1255
chr1 161037163 161039963 tss_1256
chr1 161067563 161068763 tss_1257
chr1 161086763 161088963 tss_1258
chr1 161101363 161103963 tss_1259
chr1 161123069 161125269 tss_1260
chr1 161128669 161130069 tss_1261
chr1 161135269 161137269 tss_1262
chr1 161146269 161148069 tss_1263
chr1 161166869 161169069 tss_1264
chr1 161171469 161173069 tss_1265
chr1 161194869 161197669 tss_1266
chr1 161228294 161228694 tss_1267
chr1 161275094 161276294 tss_1268
chr1 161283494 161285094 tss_1269
chr1 161359039 161360639 tss_1270
chr1 161368039 161370439 tss_1271
chr1 161391639 161393839 tss_1272
chr1 161409639 161411039 tss_1273
chr1 161474305 161477305 tss_1274
chr1 161493505 161494905 tss_1275
chr1 161499305 161503105 tss_1276
chr1 161676801 161678601 tss_1277
chr1 161695601 161697801 tss_1278
chr1 161719001 161720601 tss_1279
chr1 161734801 161737001 tss_1280
chr1 161992388 161994588 tss_1281
chr1 162038867 162040867 tss_1282
chr1 162467040 162469240 tss_1283
chr1 162530440 162535040 tss_1284
chr1 162600750 162604750 tss_1285
chr1 162759788 162761188 tss_1286
chr1 163038479 163042479 tss_1287
chr1 163290727 163293127 tss_1288
chr1 164527512 164531112 tss_1289
chr1 165599435 165602235 tss_1290
chr1 165666835 165668435 tss_1291
chr1 165737281 165739281 tss_1292
chr1 165796475 165799275 tss_1293
chr1 166135908 166136508 tss_1294
chr1 166458508 166459708 tss_1295
chr1 166807708 166810108 tss_1296
chr1 166844108 166846308 tss_1297
chr1 166890108 166890508 tss_1298
chr1 166943908 166945308 tss_1299
chr1 167063308 167064308 tss_1300
chr1 167188508 167192108 tss_1301
chr1 167298108 167299708 tss_1302
chr1 167424108 167425708 tss_1303
chr1 167485508 167487908 tss_1304
chr1 167522108 167523908 tss_1305
chr1 167596708 167602308 tss_1306
chr1 167682908 167686108 tss_1307
chr1 167690308 167692708 tss_1308
chr1 167789108 167790308 tss_1309
chr1 167903308 167908508 tss_1310
chr1 168105108 168106908 tss_1311
chr1 168147508 168149708 tss_1312
chr1 168194708 168197308 tss_1313
chr1 169074508 169080908 tss_1314
chr1 169336308 169338508 tss_1315
chr1 169396308 169397108 tss_1316
chr1 169452508 169456308 tss_1317
chr1 169553708 169556508 tss_1318
chr1 169677508 169678108 tss_1319
chr1 169678508 169681508 tss_1320
chr1 169763108 169766108 tss_1321
chr1 169861508 169863908 tss_1322
chr1 170043108 170044508 tss_1323
chr1 170500308 170502708 tss_1324
chr1 170630908 170637908 tss_1325
chr1 171220508 171220908 tss_1326
chr1 171282908 171283908 tss_1327
chr1 171453708 171456308 tss_1328
chr1 171709908 171712508 tss_1329
chr1 171749708 171751508 tss_1330
chr1 171810108 171811108 tss_1331
chr1 172110508 172115108 tss_1332
chr1 172412308 172413708 tss_1333
chr1 172500908 172503708 tss_1334
chr1 173171308 173176708 tss_1335
chr1 173443708 173449108 tss_1336
chr1 173683508 173685308 tss_1337
chr1 173792308 173795508 tss_1338
chr1 173833508 173838908 tss_1339
chr1 173885908 173887308 tss_1340
chr1 173989708 173992308 tss_1341
chr1 174127708 174131108 tss_1342
chr1 174768708 174770108 tss_1343
chr1 174846508 174847308 tss_1344
chr1 174933908 174935508 tss_1345
chr1 174967508 174972708 tss_1346
chr1 175160508 175162708 tss_1347
chr1 176174508 176177708 tss_1348
chr1 177139908 177140308 tss_1349
chr1 177938508 177939708 tss_1350
chr1 177952708 177953708 tss_1351
chr1 178006708 178007508 tss_1352
chr1 178061708 178065308 tss_1353
chr1 178310308 178311108 tss_1354
chr1 178455708 178456108 tss_1355
chr1 178510908 178512708 tss_1356
chr1 178693908 178696108 tss_1357
chr1 178838308 178838708 tss_1358
chr1 178994508 178996708 tss_1359
chr1 179050308 179052708 tss_1360
chr1 179109708 179112908 tss_1361
chr1 179197708 179199708 tss_1362
chr1 179262308 179264508 tss_1363
chr1 179334308 179335708 tss_1364
chr1 179845508 179847508 tss_1365
chr1 179849708 179853308 tss_1366
chr1 179922708 179925508 tss_1367
chr1 180123108 180125308 tss_1368
chr1 180198708 180201108 tss_1369
chr1 180470708 180472908 tss_1370
chr1 180600908 180602308 tss_1371
chr1 180881108 180882908 tss_1372
chr1 180922908 180923908 tss_1373
chr1 180990508 180992508 tss_1374
chr1 181002508 181004108 tss_1375
chr1 181056908 181061108 tss_1376
chr1 181073508 181074908 tss_1377
chr1 181159108 181159508 tss_1378
chr1 181451708 181452308 tss_1379
chr1 182358108 182361908 tss_1380
chr1 182557508 182558508 tss_1381
chr1 182583708 182584708 tss_1382
chr1 182585108 182585508 tss_1383
chr1 182758308 182759308 tss_1384
chr1 182807908 182810908 tss_1385
chr1 182990908 182995908 tss_1386
chr1 183387108 183387508 tss_1387
chr1 183439108 183442708 tss_1388
chr1 183557908 183560308 tss_1389
chr1 183602108 183605908 tss_1390
chr1 183773908 183777708 tss_1391
chr1 184004908 184007108 tss_1392
chr1 184020108 184022108 tss_1393
chr1 184355308 184358308 tss_1394
chr1 184722108 184725308 tss_1395
chr1 184941908 184943708 tss_1396
chr1 185014108 185016108 tss_1397
chr1 185124308 185127308 tss_1398
chr1 185282508 185287508 tss_1399
chr1 185703108 185703908 tss_1400
chr1 186342908 186346108 tss_1401
chr1 186647908 186651908 tss_1402
chr1 190447308 190448108 tss_1403
chr1 192776308 192781108 tss_1404
chr1 193026108 193031508 tss_1405
chr1 193073108 193075308 tss_1406
chr1 193089508 193093108 tss_1407
chr1 193153508 193156108 tss_1408
chr1 195732508 195733108 tss_1409
chr1 196577108 196578708 tss_1410
chr1 196620708 196622708 tss_1411
chr1 197113708 197116508 tss_1412
chr1 197169108 197171508 tss_1413
chr1 197742708 197745108 tss_1414
chr1 197871108 197872508 tss_1415
